fecha,url,titulo,texto,categoria
2018-02-14T00:00:00,https://www.eluniverso.com/noticias/2018/12/13/nota/7096431/venezuela-personas-vih-recurren-bebida-hierbas-falta,Venezuela: Personas con VIH recurren a bebida de hierbas por falta de antirretrovirales,"Caracas -Con cuidado, el hombre escoge las hojas verdes del tamaño de la palma de una mano e introduce 50 de ellas en una licuadora a la que agrega 750 centímetros cúbicos de agua. Luego cuela el líquido verde, lo sirve en un vaso de vidrio y lo bebe despacio.Sabe a lechuga con agua""",Salud
2018-02-12T00:00:00,https://www.eluniverso.com/noticias/2018/12/12/nota/7095843/nicolas-maduro-embajadores-si-se-quieren-ir-venezuela-que-se-vayan,"Nicolás Maduro a embajadores: Si se quieren ir de Venezuela que se vayan""""","El presidente de Venezuela, Nicolás Maduro, restó importancia este miércoles a un posible retiro de embajadores cuando asuma para un segundo mandato el 10 de enero, y señaló que quienes critican su investidura se pueden ir cuando gusten.Los gobiernos que hagan lo que quieran. ¡Si se quieren ir de Venezuela con sus embajadores",Represion
2018-02-12T18:10:00,https://www.eluniverso.com/noticias/2018/12/12/nota/7095777/oea-colombia-pide-tomar-conciencia-sobre-migracion-venezolana,"En OEA, Colombia pide tomar conciencia sobre migración venezolana","Washington -Colombia pidió el miércoles a los estados miembros de la Organización de Estados Americanos tomar conciencia de la crisis humanitaria generada por el éxodo masivo de venezolanos, a la que calificó como “dramática y cruda”.“Estamos frente a un hecho que nos afecta a todos los países”, dijo el embajador colombiano Alejandro Ordóñez durante una sesión del Consejo Permanente. “La realidad humanitaria debe permear nuestras discusiones o las decisiones que vayamos a tomar en el seno de nuestra organización”.Ordóñez señaló que su país recibe un promedio diario de 1.539 venezolanos con fines de permanencia y que albergaba hasta octubre pasado a 1,3 millones de personas de esa nación.El diplomático calificó como “alarmante” la situación de 342 mil venezolanos que han recibido atención médica del gobierno colombiano, incluyendo hasta octubre pasado a 1.191 casos de malaria, 387 de desnutrición aguda, 171 de sarampión, 8 de difteria y 132 de tuberculosis.Ordóñez apuntó que las autoridades sanitarias colombianas han aplicado 584 mil dosis de vacunas a venezolanos, y que 30 mil menores de edad asisten a escuelas públicas.Colombia expuso el impacto que le representa la recepción del éxodo masivo dos semanas después de que recibiera a delegaciones de 16 estados miembros de la OEA para valorar de primera mano el impacto del éxodo masivo de venezolanos.Los 16 países que del 18 al 21 de noviembre enviaron delegaciones a las ciudades fronterizas de Maicao y Cúcuta fueron Argentina, Belice, Chile, Costa Rica, Ecuador, Estados Unidos, Guatemala, Guyana, Haití, Honduras, Jamaica, Panamá, Paraguay, Perú, Santa Lucía y Uruguay.Agria respuesta de Venezuela.Venezuela respondió acusando a Colombia de perpetrar una agresión en su contra y de buscar el derrocamiento del presidente Nicolás Maduro mientras adelanta una campaña internacional recaudando fondos para atender a los migrantes.“¿Cómo puede tener credibilidad (Colombia) cuando su respuesta es negarse a hablar con su vecino y su solución es derrocar a un gobierno legítimo?” se preguntó la representante alterna, Asbina Marín.El embajador de Guyana, Riyad Insanally, dijo que su país actualmente acoge en una zona remota de su territorio a tres mil venezolanos, lo que calificó como “un desafío”.La representante paraguaya Elisa Ruiz señaló que el impacto de la crisis migratoria requiere que sea “abordada con un enfoque regional. Hay que seguir debatiendo en la OEA posibles soluciones”.La OEA creó en octubre un grupo de trabajo para abordar la crisis migratoria venezolana, coordinado por el exalcalde opositor David Smolansky y la directora del Departamento de Inclusión Social de la OEA, Betilde Muñoz, ambos venezolanos.El grupo de trabajo prevé emitir durante el primer trimestre de 2019 un informe sobre las causas del éxodo, las condiciones en que se encuentran los desplazados y recomendaciones de política migratoria y de seguridad para que los países receptores puedan facilitar el asentamiento de los desplazados.La ONU estima que al menos 2,3 millones de venezolanos han abandonado su país desde el 2015. (I)",Politica
2018-02-12T14:19:00,https://www.eluniverso.com/noticias/2018/12/12/nota/7095252/peinados-publicidad-otros-cambios-que-hace-concurso-miss-venezuela,Peinados por publicidad y otros cambios que hace el concurso Miss Venezuela ante la crisis,"Peinados a cambio de publicidad, un nuevo código de ética. El Miss Venezuela, que celebrará el jueves su 65 edición, busca reinventarse para sortear los estragos de la crisis económica, sepultar los escándalos de supuesto proxenetismo y abrirse a la participación de transexuales.La opulencia es cosa del pasado en este concurso del que han salido siete Miss Universo y seis Miss Mundo. De hacerse en el poliedro de Caracas, con un aforo de 20.000 personas, pasó a un estudio de la televisora dueña de los derechos -Venevisión- con capacidad para unas 200.La organización ha tenido que ingeniárselas para no dejar morir el certamen, canjeando peinados y maquillaje por publicidad del canal, y compartiendo el costo del vestuario con los diseñadores.Así como no tenemos para realizar un Miss Venezuela opulento",Economia
2018-02-04T15:47:00,https://www.eluniverso.com/noticias/2018/12/04/nota/7082724/onu-quiere-conseguir-738-millones-ayudar-paises-vecinos-crisis,ONU quiere conseguir $ 738 millones para ayudar a países vecinos por crisis en Venezuela,"Ginebra -Naciones Unidas dijo el martes que busca obtener 738 millones de dólares en 2019 para ayudar a los países vecinos de Venezuela a lidiar con el flujo de millones de refugiados y migrantes procedentes de esa nación y que están ""sin perspectivas de retorno en el corto a mediano plazo"".Fue la primera vez que la crisis se incluyó en el llamamiento humanitario global de la ONU, que asciende a 21.900 millones de dólares para el año entrante, sin incluir a Siria.Tres millones de venezolanos han huido de la crisis política y económica que sufre la nación OPEP, la mayoría desde 2015, según la agencia de refugiados de la ONU, ACNUR.""Hay una crisis para la cual por primera vez tenemos un plan de respuesta, que es ayudar a los países vecinos de Venezuela a lidiar con las consecuencias de los grandes números de venezolanos que están dejando el país"", dijo Mark Lowcock, titular de la Oficina de las Naciones Unidas para la Coordinación de Asuntos Humanitarios (OCHA).El anuncio se realizó durante una conferencia de prensa en Ginebra en la que la ONU lanzó la solicitud de fondos para lidiar con 21 crisis humanitarias a nivel global.",Economia
2018-08-14T00:00:00,https://www.eluniverso.com/noticias/2018/08/14/nota/6904493/comida-es-aliciente-venezolanos,Comida es aliciente de venezolanos en Quito,"Quito - “Gracias a Dios, siempre nos proveen de pan y comida”, menciona Julio César Mujica, de 39 años, coordinador principal del campamento La Arboleda, ubicado a cien metros de la terminal terrestre de Carcelén, en el norte de la capital. La mañana del lunes 13, decenas de venezolanos reposan bajo ese techo mientras consiguen un pasaje para continuar su viaje hacia su destino, Perú, en el común de los casos. Yoruma Fuenmayor, de 42 años, salió en un grupo de nueve personas desde Caracas, hace cuatro meses. Ha viajado en bus, pero también ha recorrido extensos tramos a pie. Ella forma parte de los 200 ciudadanos venezolanos que viven en carpas improvisadas con plásticos y cartones en este campamento que su coordinador llama La Arboleda, debido a que está en medio de muchos árboles. La gente solidaria de Quito no solo ha colaborado con comida y otros enseres, sino que ha donado pasajes de bus para ayudar a los migrantes a mantener la esperanza de continuar su viaje. “Hoy (ayer) recibimos la donación de 100 pasajes y en las dos semanas nos donaron 600 pasajes”, afirma el coordinador Mujica.",Hambre
2018-08-15T00:00:00,https://www.eluniverso.com/noticias/2018/08/15/nota/6905945/medidas-generan-criticas-venezuela,Medidas económicas generan críticas en Venezuela,"Los venezolanos recibieron con desconcierto y temores el paquete de medidas anunciado por el presidente Nicolás Maduro para hacer frente a la crisis económica y social que sigue agravándose ante el vertiginoso avance de la hiperinflación que según el FMI se proyecta para un millón por ciento este año. La decisión de Maduro de llevar próximamente la gasolina a precios internacionales, imponer un subsidio al combustible para una parte de la población beneficiaria de un carné estatal, fue la medida más rechazada por la población. “Eso es una arbitrariedad grandísima que los que no tenemos el carné de la patria nos cobre la gasolina a precios internacionales si no tenemos ni para comer”, dijo León, un conductor, mientras aguardaba para llenar el tanque de gasolina de su pequeño carro. Opositores han señalado al Gobierno de utilizar el “carné de la patria” para imponer un control político. En tanto, Maduro indica que es una medida para combatir el contrabando de combustible que le genera pérdidas al Estado. (I)",Economia
2018-08-14T18:54:00,https://www.eluniverso.com/noticias/2018/08/14/nota/6905756/japon-considera-que-venezuela-debe-rendir-cuentas-comunidad,"Japón considera que Venezuela debe ""rendir cuentas"" a comunidad internacional","Japón comparte con Perú la preocupación por la crisis socioeconómica que afecta a Venezuela y la necesidad de que ese país recupere su democracia, dijo este martes en Lima el ministro de Asuntos Exteriores de Japón, Taro Kono. ""Compartimos (con Perú) la visión de que Venezuela debe rendir cuentas a la comunidad internacional sobre todo los problemas (que la afectan, incluídos los económicos y sociales"", indicó Kono tras una reunión con su par peruano Néstor Popolizio y durante una declaración leída a la prensa en japonés -traducida al español-. ""Seguiremos requiriendo restaurar la democracia con una mayor participación ciudadana"", agregó el alto funcionario nipón, quien cumple una visita oficial en el marco de una gira por la región que incluye a Ecuador, Colombia y México. Kono destacó el liderazgo de Perú por tomar la iniciativa de impulsar el Grupo de Lima, un colectivo de 14 países de la región que presionan al gobierno de Nicolás Maduro para recuperar la democracia en Venezuela. ""En el caso venezolano seguimos todos los esfuerzos para que la crisis que tienen ellos, de carácter político, humanitario, concluya y se recupere la democracia"", expresó por su parte el canciller peruano Popolizio. La declaración incluyó una referencia a Corea del Norte, en la que el ministro japonés dijo que (ambos países) ""compartimos la intención de continuar colaborando en busca de una desnuclearización completa verificable e irreversible de todas las armas de destrucción masiva y los misiles de todos los alcances"". (I)",Politica
2018-08-13T17:28:00,https://www.eluniverso.com/noticias/2018/08/14/nota/6905585/onu-falta-alimentos-empujo-exodo-23-millones-venezolanos,"ONU: Falta de alimentos empujó al éxodo a 2,3 millones de venezolanos","Unos 2,3 millones de venezolanos han huido de su país, sobre todo debido a la falta de alimentos y medicinas que coloca en riesgo a decenas de miles de personas, dijo el martes el portavoz de la ONU. Los venezolanos han escapado principalmente a Colombia, Ecuador, Perú y Brasil, precisó el portavoz de Naciones Unidas, Stephane Dujarric. ""Las personas señalan la falta de comida como su principal razón para partir"", dijo Dujarric. Unos 1,3 millones de venezolanos sufren de malnutrición. Una grave escasez de medicinas y suministros médicos ha llevado a un ""fuerte deterioro de la calidad de los hospitales"", afirmó el vocero, citando a funcionarios humanitarios de la ONU. Más de 100.000 venezolanos que viven con HIV/sida ""están en riesgo debido a la falta de acceso a la medicación necesaria"", señaló.",Sociedad
2018-08-15T21:32:00,https://www.eluniverso.com/noticias/2018/08/13/nota/6904838/nicolas-maduro-elevara-gasolina-venezuela-precios-internacionales,Nicolás Maduro elevará la gasolina en Venezuela a precios internacionales,"El presidente venezolano, Nicolás Maduro, dijo este lunes que mantendrá el subsidio a la gasolina -la más barata del mundo- solo a quienes posean un carnet de beneficios sociales que la oposición denuncia como mecanismo de control social y político El mandatario insistió en que para ello los interesados deberán registrar su vehículo en un censo que se extenderá hasta el próximo viernes. Un primer plazo para dicho trámite había finalizado el 5 de agosto. ""Aquella persona que no atienda el llamado al censo, que no quiera participar en el subsidio directo, tendrá que pagar el precio del combustible al precio internacional"", dijo Maduro, sin precisar desde cuándo se aplicaría esa tarifa. La gasolina en el país petrolero es prácticamente regalada: con un dólar cambiado en el mercado negro se pueden comprar casi cinco millones de litros.",Economia
2018-08-13T21:51:00,https://www.eluniverso.com/noticias/2018/08/13/nota/6904736/seis-paises-oea-quieren-denunciar-bloque-nicolas-maduro-ante-corte,Seis países de la OEA quieren denunciar en bloque a Nicolás Maduro ante la Corte Penal Internacional,"Argentina, Chile, Perú, Colombia, Canadá y Paraguay están en conversaciones para denunciar al presidente de Venezuela, Nicolás Maduro, y a otros funcionarios de su gobierno ante la Corte Penal Internacional (CPI) por crímenes de lesa humanidad, dijeron a AFP fuentes de la OEA. ""La idea es enviarlo en bloque. El hecho de que un país presente una denuncia así supone más beneficios procesales que si un tercero, como una organización, lo hace. Pero que lo presente un conjunto de países tiene aún más peso político"", indicó uno de los informantes. ""Si prospera esta iniciativa, como se espera, sería la primera vez que habría una denuncia de este tipo ante la CPI"", añadió la fuente, que pidió anonimato. Otra de las fuentes, que también solicitó no ser identificada, indicó que Argentina y Chile lideran las gestiones. Los presidentes de Colombia, Iván Duque, y de Chile, Sebastián Piñera, ya abogaron públicamente por llevar ante la máxima instancia penal internacional a Maduro y a otros presuntos responsables de violaciones de los derechos humanos en Venezuela, ocurridas en el marco de las protestas antigubernamentales iniciadas hace más de cuatro años.",Politica
2018-08-12T16:10:00,https://www.eluniverso.com/noticias/2018/08/12/nota/6903032/nicolas-maduro-esta-dispuesto-que-fbi-investigue-supuesto-atentado,Nicolás Maduro está dispuesto a que el FBI investigue supuesto atentado,"El presidente Nicolás Maduro está dispuesto a aceptar que el FBI participe en la investigación sobre lo que el gobierno dice fue un intento de atentado en su contra y ayude a desarticular a supuestos grupos terroristas que habrían colaborado desde Estados Unidos. En declaraciones efectuadas el sábado alrededor de las 7 de la tarde, Maduro indicó que Washington ofreció la ""cooperación del FBI para la investigación de los vínculos de personas que residen en ese país con el presunto ‘plan del asesinato’"". En ese sentido, el mandatario indicó que, si Washington ratifica su ofrecimiento de cooperación, ""yo estaría de acuerdo que venga el FBI y participe en la investigación y ayude para desmembrar las células terroristas” que estarían radicadas en el estado de Florida. El canciller Jorge Arreaza dijo que pedirá la extradición de Osman Delgado Tabosky, señalado como financista del grupo. Arreaza se reunió la semana pasada con el encargado de negocios de la embajada de Estados Unidos en Caracas para ""compartir las pruebas"" que presuntamente vinculan a los implicados. La relación entre Venezuela y Washington lleva años bajo intensa tensión, y desde 2010 ambos países están sin embajador. El comentario de Maduro coincidió con ""el exhorto urgente"" del Grupo de Lima -integrado por Argentina, Brasil, Canadá, Colombia, Costa Rica, Chile, Guatemala, Guyana, Honduras, México, Panamá, Paraguay y Perú- para que se realice ""una investigación independiente, exhaustiva y transparente"" sobre el incidente del 4 de agosto, en el que dos drones estallaron mientras Maduro pronunciaba un discurso en el 81er aniversario de la creación de la Guardia Nacional. Por otro lado, el Grupo de Lima calificó la detención del diputado opositor Juan Carlos Requesens por sus presuntos vínculos con el caso como ""arbitraria, ilegal y sin investigación previa"", y se mostró contrario a la orden de captura contra el también legislador opositor Julio Borges, quien se encuentra en Colombia desde hace varios meses. (I)",Politica
2018-08-12T00:00:00,https://www.eluniverso.com/noticias/2018/08/12/nota/6901517/oposicion-diputado-fue-torturado-inculparse,Familia del diputado Juan Requesens asegura que fue torturado para inculparse,"La familia del diputado opositor venezolano Juan Requesens ha afirmado que este fue torturado para inculparse de haber sido parte del supuesto atentado con drones en contra del presidente Nicolás Maduro. Rafaela Requesens, hermana de Juan y popular representante universitaria, dijo al diario El País que saben por personas que estuvieron detenidas de que el régimen usa métodos para obligarlos a decir lo que ellos quieren. Juan Matheus, diputado y compañero de partido de Requesens, agregó que no es la primera vez que usan presión psicológica para “obtener un testimonio que incrimine a dirigentes opositores”. El pasado viernes Jorge Rodríguez, ministro de Comunicación, presentó el video en que Juan Requesens hablaba de su supuesta participación en el complot a pedido de otro diputado opositor, Julio Borges, quien se encuentra exiliado en Colombia, y por el que Venezuela ha emitido un código rojo de Interpol. Horas después de este anuncio se filtró en redes otra grabación en la que se veía a Requesens sin camisa, con el calzoncillo lleno de excremento y en el que se afirma que fue drogado. Su hermana Rafaela apunta que este video es una muestra de la humillación que le quieren causar, pues él se hizo un bypass gástrico que cada cierto tiempo tiene que comer e ir al baño.",Politica
2018-08-10T00:00:00,https://www.eluniverso.com/noticias/2018/08/10/nota/6898886/mas-puntos-atencion-masivo-ingreso-frontera,Más puntos de atención por masivo ingreso de venezolanos en frontera norte,"Al menos cinco counters adicionales a los 15 ya habilitados se prevé implementar en la Unidad de Control Migratorio Rumichaca, en el sector fronterizo con Colombia, ante el ingreso masivo de ciudadanos venezolanos al país, según el Ministerio del Interior. Allí, la atención es durante las 24 horas y a más de los 15 counters operativos hay ventanillas para grupos vulnerables como adultos mayores, personas con discapacidad y embarazadas. Autoridades locales calculan que desde el fin de semana pasado, el ingreso de venezolanos se triplicó ante rumores de que el nuevo presidente de Colombia, Iván Duque, cerraría las fronteras de ese país, una vez posesionado en el cargo. Mauro Toscanini, ministro del Interior, estimó que actualmente unos 8.000 venezolanos llegan a diario al país. El éxodo por la crisis económica en Venezuela ha sido tal, que el miércoles el Gobierno ecuatoriano declaró en estado de emergencia tres provincias limítrofes con Perú y Colombia, con el objetivo de establecer un plan de contingencia para la atención humanitaria.",Sociedad
2018-08-09T00:00:00,https://www.eluniverso.com/noticias/2018/08/09/nota/6897710/chavismo-quita-inmunidad-2-opositores,Chavismo quita inmunidad a 2 opositores,"La Constituyente, de mayoría chavista, retiró la inmunidad a los diputados opositores Julio Borges –exjefe del Parlamento– y Juan Requesens, acusados de intentar asesinar al presidente Nicolás Maduro. “Aprobado por unanimidad (...). Son los dos primeros que aparecen señalados por la investigación. A todo aquel que esté involucrado la justicia le llegará”, dijo el presidente de la Constituyente, Diosdado Cabello, tras la votación. Previamente, el Tribunal Supremo de Justicia (TSJ), acusado de servir al chavismo, ordenó “la inmediata detención” de Borges –exiliado en Colombia desde febrero pasado– bajo el cargo de “homicidio intencional calificado en grado de frustración”. El TSJ declaró igualmente ‘procedente’ enjuiciar a Requesens, detenido el martes. Borges desestimó los señalamientos de las autoridades e indicó que con el intento de atentado se busca “tapar el caos que vive Venezuela”. “Nos han acusado de todo (...) porque hemos logrado promover las sanciones (contra el gobierno) y hemos logrado el cerco internacional de Nicolás Maduro”, apuntó.",Politica
2018-08-09T00:00:00,https://www.eluniverso.com/noticias/2018/08/09/nota/6897401/triple-ingreso-venezolanos-temor-politica-duque,Triple ingreso de venezolanos por temor a política de Iván Duque,"Los pasos peatonales laterales y centrales del puente internacional Rumichaca, en la frontera con Colombia, están abarrotados de ciudadanos venezolanos que el fin de semana empezaron a llegar por cientos ante el rumor de que Iván Duque, nuevo presidente de Colombia, cerraría las fronteras de su nación, una vez que haya asumido el cargo. “Comenzamos a escuchar esa noticia a finales de julio, pero conforme pasaban las horas esa información fue tomando fuerza. Por eso decidí abandonar Maracaibo, mi ciudad natal, y viajar junto a mis dos niñas hasta Lima. Allá nos está esperando mi esposo”, dijo Karina Uribe. La noche del lunes 6, la mujer venezolana hacía fila en el paso binacional. Tenía el turno número 3.827 para hacer sellar su pasaporte en las oficinas de Migración de Ecuador. Sus hijas, de 9 y 12 años, se alegraban con cada paso que daba su madre en medio de la extensa fila. Según Guillermo Clerque, cambista de moneda ecuatoriano que hace 20 años trabaja en Rumichaca, nunca se había producido una aglomeración de extranjeros de tal magnitud en el paso fronterizo. “Ya era común ver a 4.000 o 5.000 venezolanos saliendo de Colombia e ingresando a Ecuador. Ese fenómeno lo comenzamos a ver desde el 2016. Pero ahora creo que la cantidad de personas que están represadas aquí se triplicó”, manifestó.",Politica
2018-08-08T22:42:00,https://www.eluniverso.com/noticias/2018/08/08/nota/6897749/ecuador-declara-emergencia-migratoria-llegada-4200-venezolanos-dia,"Ecuador declara emergencia migratoria, por llegada de 4.200 venezolanos al día","Ecuador declaró en estado de emergencia al sector de migración, en provincias limítrofes con Perú y Colombia, ante el masivo arribo de venezolanos a su territorio, que se ha incrementado a 4.200 ingresos por día, informó este miércoles la Cancillería. El gobierno ecuatoriano impuso el ""estado de emergencia al sector de Movilidad Humana"" para prestar con ayuda de entidades de la ONU una ""urgente atención a los flujos migratorios inusuales de venezolanos"" por la frontera con Colombia (norte), señaló la cartera en un comunicado. Agregó que la emergencia, declarada ante la llegada a diario de hasta 4.200 venezolanos, rige para las provincias de Carchi (norte y fronteriza con Colombia), Pichincha (centro andino, cuya capital es Quito) y El Oro (suroeste, limítrofe con Perú).",Sociedad
2018-08-07T19:43:00,https://www.eluniverso.com/noticias/2018/08/07/nota/6896078/15-venezolanos-que-entra-se-queda-ecuador,El 15% de venezolanos que entra se queda en Ecuador,"El 15% del total de venezolanos que ingresa se queda a vivir en Ecuador, el resto continúa migrando hacia países del sur como Perú y Chile, dijo el ministro del Interior Mauro Toscanini. ""Se dice que ayer había ocho mil. Estamos tratando de controlar eso de ahí, felizmente se queda en el país alrededor de un 15% de los que entran, pero también ha habido problemas epidemiológicos, enfermedades que nos las teníamos hace 40 o 50 años: sarampión, fiebre amarilla, inclusive, un caso con sida... se hizo el cerco epidemiológico, pero son casos que realmente preocupan"", expresó el Ministro. Ecuador no tiene la capacidad para atender a ocho mil personas al día, pero el Estado hace esfuerzos por incrementar los puntos de atención y también necesitan asistencia médica. Los acuerdos internacionales amparan la estadía de los extranjeros en el país. ""Hay que ver ese problema no solo con visión cortoplacista, sino a largo plazo"", agregó Toscanini. (I)",Sociedad
2018-08-06T17:23:20,https://www.eluniverso.com/noticias/nota/6894569/brasil-juez-ordena-cerrar-frontera-inmigrantes-venezolanos,Brasil: Magistrada rechazó decisión judicial que suspendía el ingreso de inmigrantes venezolanos,"Una magistrada del Supremo Tribunal Federal de Brasil rechazó la noche de este lunes la decisión judicial que había suspendido el ingreso de venezolanos por tierra en la frontera norte. ""No se justifica, a propósito de las dificultades para acoger a los refugiados, aplicar la solución más fácil de 'cerrar las puertas'"", puntualizó la magistrada Rosa Weber en su fallo divulgado poco antes de la medianoche. La suspensión del ingreso de venezolanos por tierra obedeció a una decisión de un juez federal emitida este domingo argumentando que para recibir más inmigrantes del vecino país era necesario que un mayor número de ellos fuese trasladado al interior de Brasil, así como la existencia de condiciones para ""un acogimiento humanitario"" en el norteño estado de Roraima, fronterizo con Venezuela. Desde las 17:00 locales (15:00 de Ecuador) se comenzó a ejecutar la medida, precisaron funcionarios policiales que actúan en el lugar. La frontera operaba con normalidad para brasileños y otras nacionalidades, y se permitía la salida de venezolanos que quieran regresar a su país, informaron los funcionarios.",Migracion
2018-08-06T00:16:12,https://www.eluniverso.com/noticias/nota/6894422/burocratas-seguidores-gobierno-venezolano-marchan-apoyo-nicolas-maduro,Burócratas y seguidores del gobierno venezolano marchan en apoyo a Nicolás Maduro,"“Maduro pa’rato garante de paz y futuro”. La frase se leía este lunes junto a una imagen del presidente venezolano Nicolás Maduro en una pantalla que fue colocada en una tarima en el norte del palacio presidencial mientras miles de empleados públicos y seguidores del gobierno marchaban en el centro de Caracas en apoyo al mandatario. De manera paralela, las autoridades decían avanzar en las investigaciones sobre el supuesto intento de magnicidio contra él. Por el caso han sido detenidas seis personas que podrían enfrentar cargos por traición a la patria, homicidio frustrado y terrorismo, entre otros delitos. Aunque temprano se informó que se había identificado a los implicados, las autoridades no han hecho público de quien se trata. Bajo un intenso sol y entre canciones populares, miles de manifestantes y empleados públicos, muchos de ellos con camisas rojas, se concentraron en algunas calles del centro de la capital venezolana y emprendieron una marcha hacia el palacio de gobierno para expresar su respaldo a Maduro tras el intento de magnicidio que sufrió el sábado durante un desfile militar. “No puede haber más perdón”, dijo en un discurso el presidente de la Asamblea Nacional Constituyente, Diosdado Cabello, al exigir a las autoridades judiciales actuar en el caso mientras una multitud coreaba “si se prende un peo (un conflicto) con Maduro me resteo”.",Politica
2018-08-05T00:18:15,https://www.eluniverso.com/noticias/nota/6893231/venezuela-6-detenidos-tras-fallido-ataque-drones,"En Venezuela, 6 detenidos tras fallido ataque con drones","Las autoridades detuvieron a seis personas sospechosas de utilizar drones cargados de explosivos en un intento fallido por asesinar al presidente venezolano, Nicolás Maduro, dijeron funcionarios el domingo, en lo que un testigo describió como un ataque aterrador que sacudió su edificio de apartamentos. Las autoridades venezolanas dijeron que los atacantes utilizaron dos costosos drones DJI M600 equipados cada uno con un kilo de un explosivo conocido como C-4. Se suponía que uno de los drones debía atacar al presidente desde arriba mientras que el otro detonaría directamente frente a él. Pero el plan fracasó cuando miembros de la seguridad presidencial, usando equipos electrónicos de bloqueo, lograron desorientar a los drones. Uno de los aviones no tripulados fue derribado y el otro se estrelló en un edificio de apartamentos a dos cuadras de donde Maduro daba un discurso ante cientos de militares que celebraban el 81 aniversario de la Guardia Nacional. ""Tenemos hasta ahora seis terroristas y sicarios detenidos"", declaró el ministro de Relaciones Interiores, el mayor general Néstor Reverol. No se descarta “en las próximas horas otras detenciones"".",Represion
2018-08-04T22:33:00,https://www.eluniverso.com/noticias/nota/6890849/supuesto-grupo-rebelde-se-atribuye-atentado-contra-nicolas-maduro,Supuesto grupo rebelde se atribuye atentado contra Nicolás Maduro,"Un supuesto grupo rebelde que estaría integrado por civiles y militares se atribuyó un atentado con explosivos este sábado contra el presidente venezolano, Nicolás Maduro, quien resultó ileso, según un comunicado difundido en redes sociales. El fallido atentado durante una parada militar forma parte de la ""Operación Fénix"", según el escrito leído en la noche por la periodista opositora Patricia Poleo en su canal de Youtube. Poleo, radicada en Estados Unidos y fuerte crítica al gobierno socialista, se limitó a leer el texto que le entregó el grupo identificado como Movimiento Nacional Soldados de Franelas. ""Es contrario al honor militar mantener en el gobierno a quienes no solo se han olvidado de la Constitución sino que han hecho de la función pública una manera obscena de enriquecerse y envilecerse"", añadió el supuesto movimiento rebelde en el comunicado. El mandatario venezolano responsabilizó del hecho a la oposición venezolana y al saliente presidente de Colombia, Juan Manuel Santos.",Represion
2018-08-04T20:09:00,https://www.eluniverso.com/noticias/nota/6890459/presidente-venezolano-nicolas-maduro-interrumpe-discurso-confuso-incidente,"Nicolás Maduro: 'Estoy bien, estoy vivo' dijo tras acusar a Juan Manuel Santos de un atentado","El presidente venezolano, Nicolás Maduro, acusó a su homólogo colombiano, Juan Manuel Santos, de estar detrás de un alegado atentado con explosivos del que salió ileso este sábado en Caracas. ""Se trata de un atentado para matarme, han intentado asesinarme el día de hoy (...), no tengo duda que el nombre de Juan Manuel Santos está tras este atentado"", dijo Maduro en una alocución transmitida en cadena de radio y televisión. El gobierno venezolano aseguró que el presidente Nicolás Maduro sufrió este sábado un ""atentado"" con drones cargados de explosivos del que salió ileso, aunque siete militares resultaron heridos. ""Se trata de un atentado en contra de la figura del presidente Nicolás Maduro"", dijo el ministro de Comunicación, Jorge Rodríguez, tras el incidente en el que se vio a Maduro por televisión cuando interrumpía su discurso durante una ceremonia militar en Caracas. Rodríguez detalló que ""una carga explosiva (...) detonó en las cercanías de la tarima presidencial"" y otras en distintos lugares de la parada en el centro de la capital venezolana.",Represion
2018-08-04T12:20:00,https://www.eluniverso.com/noticias/nota/6890159/cancilleria-ecuador-se-facilitara-ingreso-salida-menores-edad-venezolanos,Cancillería de Ecuador: Se facilitará ingreso y salida de menores de edad venezolanos sin documentos,"Ecuador facilitará el ingreso y salida de su territorio de indocumentados menores de edad ante el ""flujo inusual"" de venezolanos, indicó el sábado la cancillería. El gobierno ecuatoriano tomó la decisión frente a la reciente llegada al puente internacional de Rumichaca (norte y limítrofe con Colombia) de unos 200 niños venezolanos que viajaban con sus familias, pero no contaban con documentos de viaje, señaló la cartera en un comunicado. Como requisito migratorio, Ecuador exige cédula de identidad o pasaporte. La medida se extenderá a los menores de otras nacionalidades para garantizar la protección de sus derechos humanos, considerando que son un grupo vulnerable, anotó la cancillería. ""Tenemos una visión enfocada no solo a la migración venezolana, sino a una situación similar en caso de todos los niños extranjeros que pudieran estar en este problema"", manifestó el viceministro de Movilidad Humana, Santiago Chávez.",Sociedad
2018-08-02T00:00:00,https://www.eluniverso.com/noticias/2018/08/03/nota/6887843/colombia-regula-443000-venezolanos,Colombia regula a 443.000 venezolanos,"Casi 443.000 venezolanos que migraron a Colombia empujados por la crisis económica podrán permanecer regularmente en el país por dos años, según un decreto firmado este jueves por el mandatario saliente Juan Manuel Santos. De esta forma, Colombia ha regularizado en los últimos años a 820.000 venezolanos. “Esto es un hito internacional en materia migratoria”, destacó Santos, crítico severo del gobierno de Nicolás Maduro. Santos legalizó temporalmente la situación de esos venezolanos en medio de la mayor ola migratoria que jamás ha enfrentado Colombia, un país que en el pasado también vio salir a miles de sus ciudadanos por la violencia. Vea también: Juan Manuel Santos: Veo cerca la caída del régimen de Nicolás Maduro en Venezuela “Vamos a seguir apoyando a los venezolanos y a los retornados colombianos”, destacó Santos a cinco días de ceder el poder a su opositor de derecha, Iván Duque.",Sociedad
